#time,flux,flux_err
2459718.8372608265,1.0007862187037069,0.00179112
2459718.8386496925,1.0008430085397275,0.0017914693
2459718.840038559,1.0017759376862791,0.0017931436
2459718.841427425,0.9976948040657088,0.0017932415
2459718.8428162914,0.9998501651326477,0.0017970563
2459718.844205158,1.001568572280017,0.0017975039
2459718.845594024,1.0000347726004528,0.0017987808
2459718.8469828903,1.0036502636815472,0.0018024957
2459718.8483717563,0.998298471548739,0.0018020426
2459718.8497606227,0.9992587668651586,0.0018048816
2459718.851149489,0.9969278524933965,0.0018048834
2459718.852538355,0.9976151188372858,0.0018072383
2459718.8539272216,0.9992115941650437,0.0018083673
2459718.8553160876,0.9979488693325941,0.0018099251
2459718.856704954,0.9993181243413298,0.0018116438
2459718.8580938205,0.9967260848685925,0.0018138443
2459718.8594826865,1.00070204131713,0.0018171243
2459718.860871553,1.00049579271609,0.0018182606
2459718.8622604194,0.9998294283278403,0.0018210787
2459718.863649286,0.9989265119974459,0.0018206951
2459718.8650381523,1.001450371810386,0.0018239355
2459718.8664270183,1.0026601715968255,0.0018255508
2459718.8678158848,0.9985414899648284,0.0018262903
2459718.869204751,0.9989597457347974,0.0018266726
2459718.8705936177,1.000041045508352,0.0018284646
2459718.871982484,0.9980939618619921,0.0018302342
2459718.87337135,1.0030497129602431,0.0018332842
2459718.8747602166,1.0004875328177454,0.0018355582
2459718.876149083,0.9978699128105876,0.0018354014
2459718.8775379495,0.9965067778696121,0.0018356672
2459718.878926816,0.9991427031958734,0.0018394035
2459718.8803156824,0.998449449087675,0.0018390282
2459718.881704549,1.0006234795295845,0.0018416472
2459718.8830934153,0.9955704993743815,0.001842077
2459718.8844822817,1.0000744735518554,0.0018453338
2459718.885871148,0.9962417276718121,0.0018445592
2459718.8872600147,1.0005333687528826,0.0018474308
2459718.888648881,0.9990434576189354,0.0018491966
2459718.8900377476,0.9998279900640211,0.0018515533
2459718.891426614,0.9993749329005798,0.0018520111
2459718.8928154805,0.999588768485793,0.00185446
2459718.894204347,0.9981543785912779,0.0018551202
2459718.8955932134,0.998858468171826,0.0018565966
2459718.89698208,0.9954242925691185,0.001855862
2459718.8983709463,1.0009812950650339,0.0018610089
2459718.899759813,0.9972333692333634,0.0018606301
2459718.9011486797,0.9967764011535648,0.0018620458
2459718.902537546,0.999859074443128,0.0018641391
2459718.9039264126,1.0002767168915505,0.0018667496
2459718.905315279,0.997761860065793,0.0018656128
2459718.906704146,1.0000865376966872,0.0018681329
2459718.9080930124,1.0005785579809843,0.0018715722
2459718.909481879,0.9989413339093502,0.0018705924
2459718.9108707453,0.9996884420000612,0.001873235
2459718.9122596118,1.000852753290898,0.0018736453
2459718.9136484787,1.0016919581576003,0.0018767343
2459718.915037345,0.999992548857548,0.0018770215
2459718.916426212,0.9990237928602261,0.001878333
2459718.9178150785,1.0026787666990182,0.0018822916
2459718.919203945,0.9997503829226918,0.0018822752
2459718.920592812,1.0028176008697458,0.0018843083
2459718.9219816783,1.0009671032382053,0.0018850942
2459718.923370545,1.0017257342642938,0.0018862907
2459718.9247594117,0.9987121487894689,0.0018865301
2459718.926148278,0.9970352040227438,0.0018861743
2459718.927537145,0.996961901169835,0.0018884391
2459718.9289260115,0.9959955095423549,0.0018895734
2459718.9303148785,1.002613040874118,0.0018945361
2459718.931703745,0.9982987502148737,0.0018929894
2459718.933092612,1.0000562136214368,0.0018960012
2459718.9344814783,1.0000632466636223,0.0018981706
2459718.935870345,0.9993218929416828,0.0018983954
2459718.9372592117,0.9994720985918985,0.001899456
2459718.9386480786,0.997154603517094,0.0018996274
2459718.940036945,1.00117452553326,0.0019021918
2459718.941425812,0.9994637417267974,0.0019030061
2459718.9428146784,0.995398001133397,0.0019043419
2459718.9442035453,0.9971207414100983,0.0019069489
2459718.9455924123,1.0005312422944486,0.0019078999
2459718.9469812787,0.9991741282876386,0.0019093148
2459718.9483701456,0.9969651975067094,0.0019087297
2459718.9497590126,1.0024024878179771,0.0019134125
2459718.9511478795,0.9967849865254179,0.001911329
2459718.9525367464,1.0004464370232506,0.0019145625
2459718.953925613,0.9979015469757367,0.0019155038
2459718.95531448,0.9982623992793652,0.001917732
2459718.9567033467,0.9966846498583466,0.001917958
2459718.958092213,1.0015559970859556,0.0019206724
2459718.95948108,0.9997443024270213,0.0019220535
2459718.960869947,0.9994557805094498,0.0019224811
2459718.962258814,0.9996965214970492,0.001923304
2459718.963647681,1.0015575413896063,0.0019261558
2459718.9650365473,0.9999005400612855,0.0019266563
2459718.9664254147,0.9998009442833278,0.0019302536
2459718.967814281,0.9961904652458539,0.0019275025
2459718.969203148,0.9984999686005895,0.0019307373
2459718.970592015,1.0011976238188007,0.0019334897
2459718.971980882,0.9985968184990114,0.0019328508
2459718.973369749,1.0027967230437718,0.0019353537
2459718.9747586157,1.002313696682165,0.0019374201
2459718.9761474826,1.0014468899226079,0.0019383549
2459718.9775363496,1.0024307473830207,0.0019395294
2459718.9789252165,1.0000087378085158,0.0019421612
2459718.9803140834,0.9965019871825986,0.0019390595
2459718.9817029503,1.0005346475088692,0.0019432859
2459718.9830918172,0.9973845008905806,0.0019425415
2459718.984480684,1.0000826369169364,0.0019452648
2459718.985869551,0.9989679082250222,0.0019439824
2459718.987258418,0.9985315686357773,0.0019473808
2459718.988647285,1.001946729181452,0.0019508603
2459718.990036152,0.9985968821175563,0.0019496803
2459718.991425019,0.9975620998565705,0.0019516122
2459718.9928138857,1.003442053212407,0.0019555818
2459718.994202753,1.0002856042863415,0.0019550596
2459718.99559162,0.9982621494321329,0.0019552386
2459718.996980487,1.0014742771636183,0.0019589027
2459718.998369354,1.0032641221103757,0.0019615742
2459718.9997582207,0.9978116962373693,0.0019592128
2459719.001147088,1.0022927887227986,0.001961939
2459719.002535955,0.9961920765932604,0.0019619227
2459719.003924822,1.0021110719277753,0.0019654597
2459719.0053136894,1.0025465658457824,0.0019679375
2459719.0067025563,0.9984980965316818,0.001967381
2459719.008091423,0.9975003517698564,0.0019683975
2459719.0094802906,1.000171675816159,0.0019696474
2459719.0108691575,0.9931213363110747,0.0019696427
2459719.0122580244,0.9989045734995151,0.0019722036
2459719.0136468913,0.9973755032813957,0.0019735307
2459719.0150357587,0.9971914211294153,0.0019738912
2459719.0164246256,0.9999372887799121,0.0019773534
2459719.0178134926,1.0001841571782184,0.0019767473
2459719.01920236,1.001116691887519,0.0019795925
2459719.020591227,1.0020222333989657,0.001981984
2459719.0219800943,1.0000380235770208,0.0019811129
2459719.023368961,1.002114544086268,0.0019837003
2459719.0247578286,1.0000278846786375,0.0019845234
2459719.0261466955,1.0008391227491007,0.0019853665
2459719.0275355624,1.0005699653102584,0.0019868112
2459719.02892443,1.001550619186964,0.0019874144
2459719.030313297,1.0038067047346328,0.0019899316
2459719.031702164,1.003329136077075,0.001991019
2459719.0330910315,1.0004219944477268,0.0019915523
2459719.0344798984,0.9972338498806286,0.001990257
2459719.035868766,0.9973703529671645,0.001993148
2459719.037257633,0.9997101206431178,0.001994128
2459719.0386465,1.0032261656110684,0.0019974306
2459719.0400353675,0.9998421711509394,0.0019969924
2459719.0414242344,0.996307256430485,0.0019966718
2459719.042813102,0.9987630969398416,0.0019984506
2459719.044201969,1.0003570094600307,0.0019999004
2459719.045590836,1.0009426437674747,0.0020018811
2459719.0469797035,0.9969388508453595,0.002002649
2459719.0483685704,1.0001699958751251,0.002003145
2459719.049757438,1.0010676610263753,0.0020053925
2459719.051146305,1.000112135165205,0.002006158
2459719.0525351726,1.0000670093597364,0.0020064705
2459719.05392404,1.000148321472662,0.0020076674
2459719.055312907,0.9993827870509919,0.002007984
2459719.0567017742,0.9991002130343907,0.002008608
2459719.0580906416,0.9970406731286575,0.002009304
2459719.059479509,1.0018563016456463,0.0020120728
2459719.0608683764,0.9998409118957837,0.0020119995
2459719.0622572433,0.9994140237761419,0.0020110582
2459719.0636461107,0.9985571444246664,0.0020120295
2459719.065034978,1.0012486168711026,0.0020152882
2459719.0664238455,1.0010769308829994,0.0020143306
2459719.067812713,0.9979840305224889,0.0020139618
2459719.0692015802,0.9993048839727166,0.0020165478
2459719.0705904476,0.9983912324184545,0.002015941
2459719.071979315,0.9958317037442905,0.0020183073
2459719.073368182,0.9980000037115482,0.0020181139
2459719.07475705,1.001351557333512,0.0020178396
2459719.076145917,0.9985846753438482,0.0020185807
2459719.077534784,0.999865748920573,0.0020194205
2459719.078923652,1.0014229226194746,0.0020208398
2459719.080312519,1.0003297903086554,0.0020213358
2459719.0817013867,1.0007052294191658,0.0020221374
2459719.083090254,1.00244232378875,0.0020235816
2459719.0844791215,1.0003628583939714,0.0020233637
2459719.085867989,0.9968382846310552,0.002022624
2459719.0872568563,0.9995401622543646,0.0020237372
2459719.0886457236,1.0018792037974165,0.0020255002
2459719.090034591,1.0006824645442725,0.0020251153
2459719.0914234584,1.003339152022837,0.0020266538
2459719.092812326,0.9996367526957844,0.0020253845
2459719.094201193,1.0011376445530458,0.0020266406
2459719.0955900606,1.0002946803222712,0.0020251363
2459719.0969789284,0.9969952033223087,0.0020256161
2459719.098367796,0.9985319615481961,0.0020264962
2459719.099756663,0.9979213503780169,0.0020258508
2459719.1011455306,1.0018957919906515,0.0020271586
2459719.102534398,0.9977468278362671,0.0020259374
2459719.103923266,1.006300935632066,0.002030445
2459719.105312133,0.9965049728740563,0.0020273328
2459719.1067010006,1.0047116480312626,0.0020304504
2459719.108089868,1.0048424152795907,0.0020321328
2459719.109478736,1.0033441390476079,0.0020310108
2459719.110867603,0.9982744279551992,0.0020282746
2459719.1122564706,0.998120835728787,0.0020281079
2459719.1136453385,0.9996655151499955,0.0020305577
2459719.115034206,1.000815519264437,0.0020311375
2459719.116423073,1.0004972984054723,0.00202947
2459719.117811941,1.0000806284138104,0.0020305256
2459719.1192008085,1.0022585090885763,0.002031151
2459719.1205896763,1.0008397290600393,0.0020314122
2459719.1219785437,1.0013497336139572,0.0020319195
2459719.123367411,0.9998330719828439,0.002030834
2459719.124756279,0.9994100877995666,0.002031057
2459719.1261451463,0.9970199933705195,0.002030102
2459719.127534014,0.9999047200817397,0.0020319014
2459719.1289228816,0.9993320135105308,0.0020311219
2459719.130311749,0.998436539092602,0.0020310143
2459719.131700617,0.9984139227043545,0.002030969
2459719.133089484,0.9992784907052384,0.0020322716
2459719.134478352,1.006541218308421,0.0020333591
2459719.1358672194,0.9996091285542957,0.0020324404
2459719.1372560873,1.0042547947662472,0.002034132
2459719.138644955,1.000835326704243,0.002033227
2459719.1400338225,0.9988603145091997,0.0020324776
2459719.1414226904,1.0024686483133125,0.0020327417
2459719.142811558,0.9996363231439223,0.0020339147
2459719.1442004256,1.001904221422362,0.0020323226
2459719.1455892934,0.9971488236000265,0.0020322374
2459719.146978161,1.0018628858437366,0.002034611
2459719.1483670287,0.9992224260027264,0.0020333237
2459719.1497558965,1.0013178297030916,0.0020350367
2459719.151144764,1.0008399248504534,0.002034911
2459719.152533632,0.999350880389398,0.0020335275
2459719.153922499,0.9995191181886065,0.002034625
2459719.155311367,0.9983732484477227,0.002034031
2459719.156700235,1.0007746882433917,0.002033833
2459719.1580891027,1.000142663967206,0.0020339743
2459719.1594779706,0.9991507121811208,0.0020352013
2459719.160866838,1.0035455844985646,0.002035482
2459719.162255706,1.0067298276879475,0.002037146
2459719.1636445737,1.0004370069804438,0.0020344027
2459719.165033441,1.0011714704872874,0.002034864
2459719.166422309,0.9995729740850178,0.0020353228
2459719.1678111767,0.9989360700892488,0.0020353536
2459719.1692000446,0.9979715748715337,0.0020341745
2459719.1705889124,1.000359283507418,0.0020354844
2459719.1719777803,1.0003913723840578,0.0020353368
2459719.173366648,0.9982584491084275,0.0020346225
2459719.1747555155,0.998442195303368,0.0020349596
2459719.1761443834,1.0017487466135586,0.0020354167
2459719.1775332512,1.0005703036168152,0.0020353626
2459719.178922119,0.9984534607335993,0.0020348707
2459719.180310987,0.9994599964471064,0.0020348807
2459719.181699855,0.999531424256605,0.002035214
2459719.1830887226,1.0028164738687557,0.002037418
2459719.1844775905,0.9989612255712802,0.00203478
2459719.1858664583,1.0005538317565827,0.002035115
2459719.187255326,1.0065752514191846,0.002036204
2459719.188644194,1.0007619116198023,0.0020347845
2459719.190033062,1.0002628347675526,0.0020342101
2459719.1914219297,0.9954215213572998,0.002031103
2459719.1928107976,1.000624367846545,0.0020332064
2459719.1941996654,1.0011541579344296,0.0020342115
2459719.1955885333,1.0044139578684532,0.0020352001
2459719.196977401,1.0003974936014202,0.002033141
2459719.198366269,0.9986004249285151,0.0020330243
2459719.199755137,1.001760530464773,0.0020329822
2459719.2011440047,0.9986245283903582,0.0020319733
2459719.2025328726,1.0000442849293496,0.0020314262
2459719.203921741,1.000578782826189,0.0020303489
2459719.2053106087,1.0031331465779123,0.0020321838
2459719.2066994766,1.0025096959028001,0.0020302585
2459719.2080883444,1.0006885339205347,0.0020295787
2459719.2094772127,1.0024815213770586,0.0020298767
2459719.21086608,1.001534399621024,0.0020296
2459719.2122549484,1.0010616979625147,0.002029256
2459719.2136438163,0.9997352604841535,0.002028769
2459719.215032684,1.001680904168715,0.0020286692
2459719.2164215525,1.0049896329223453,0.0020291859
2459719.2178104203,0.9998843378162535,0.0020268771
2459719.219199288,1.0012019544890747,0.0020264785
2459719.220588156,0.9996319564928581,0.0020263891
2459719.221977024,1.001380340456066,0.0020250517
2459719.223365892,1.0042139511169703,0.0020268138
2459719.22475476,0.9998069142138335,0.0020241244
2459719.226143628,0.9983031475704705,0.0020219442
2459719.2275324957,1.0001136997373679,0.0020259412
2459719.228921364,1.0023648378056342,0.0020237572
2459719.2303102324,0.999185861962015,0.0020209316
2459719.2316991,1.0021593578872525,0.0020223828
2459719.233087968,1.0011295976035086,0.0020226527
2459719.234476836,1.0008805719858802,0.0020207458
2459719.2358657042,1.0000897032022547,0.0020204452
2459719.237254572,0.9981984790133904,0.0020190473
2459719.2386434404,1.0027640152535922,0.0020203858
2459719.2400323083,1.000113938386326,0.0020190673
2459719.241421176,0.9991298831517774,0.0020179404
2459719.2428100444,1.0034454491968672,0.0020192524
2459719.2441989128,1.000563761064967,0.002018468
2459719.2455877806,1.0032944739480536,0.0020185038
2459719.246976649,0.999832167081256,0.002016261
2459719.248365517,0.9965876453440234,0.0020145383
2459719.2497543846,0.9995608362863238,0.0020147369
2459719.251143253,1.0015209480139327,0.0020143935
2459719.252532121,0.9998335781920775,0.002014278
2459719.253920989,1.0003490016075367,0.002013684
2459719.255309857,1.0013139602261547,0.0020133634
2459719.2566987253,1.0027244371460993,0.002014086
2459719.2580875936,1.006936096608792,0.0020153117
2459719.2594764614,1.0002756541480928,0.0020113345
2459719.2608653298,0.9973936451264451,0.0020108924
2459719.2622541976,0.9998139164271006,0.0020112854
2459719.263643066,0.9969069203763682,0.0020096349
2459719.2650319343,1.0051235335965225,0.0020142002
2459719.266420802,0.9992130523387003,0.0020093876
2459719.2678096704,0.9993243848745751,0.002009482
2459719.2691985387,1.0007213244125954,0.0020102076
2459719.270587407,1.001663794249403,0.002010895
2459719.271976275,0.9981602163049473,0.0020071652
2459719.273365143,1.0003561535088,0.0020075776
2459719.2747540115,1.0021257966529247,0.002008074
2459719.27614288,0.9984308248828598,0.0020060134
2459719.2775317477,1.0019292992942208,0.002006347
2459719.278920616,0.9975639614796245,0.0020066244
2459719.2803094843,1.000198949472022,0.0020059012
2459719.281698352,1.0020609640436156,0.002006286
2459719.2830872205,0.9983132660685508,0.0020043105
2459719.284476089,1.0029176400721176,0.0020042835
2459719.285864957,0.999689908810465,0.002004908
2459719.287253825,0.9994829472828873,0.0020038006
2459719.2886426933,0.9997822613407534,0.00200175
2459719.290031562,1.0024046710392327,0.0020040935
2459719.29142043,1.0014057555932903,0.0020019466
2459719.2928092983,1.0026947944966607,0.0020023116
2459719.2941981666,1.0013081545232285,0.002003314
2459719.295587035,1.0015185587450153,0.0020005275
2459719.296975903,1.0010350458050188,0.002001327
2459719.298364771,1.0001749788614978,0.0019998353
2459719.29975364,1.0008967578028918,0.0019994918
2459719.3011425077,1.0013288952485027,0.0019997817
2459719.302531376,1.0017033820192482,0.0019995433
2459719.303920245,0.9999080566684487,0.0019983172
2459719.3053091126,0.9995851596378823,0.0019976308
2459719.306697981,1.000165643483938,0.0019977235
2459719.3080868493,0.9994711462564821,0.0019975277
2459719.3094757176,1.001252318414025,0.001997031
2459719.310864586,0.9973942379474997,0.001995203
2459719.3122534542,1.0005153490779957,0.0019966546
2459719.3136423226,0.9996634178288137,0.0019957083
2459719.315031191,0.9991191272170186,0.0019953575
2459719.316420059,0.9978450527489776,0.0019946373
2459719.317808928,1.0011631263109344,0.0019961805
2459719.319197796,0.9984541911806258,0.0019938806
2459719.3205866646,1.0007443759032073,0.001994851
2459719.3219755325,1.0027965493687416,0.0019950003
2459719.3233644012,0.9981561588325978,0.0019920648
2459719.3247532696,0.9997940857144471,0.0019933672
2459719.326142138,0.9989585389307224,0.0019924154
2459719.327531006,0.9977454900003734,0.0019927921
2459719.3289198745,0.9982933058156432,0.0019923602
2459719.330308743,1.0014481699441817,0.0019934012
2459719.3316976116,0.9988231203212877,0.0019907998
2459719.33308648,0.9984877451773446,0.0019915693
2459719.3344753482,1.001893275014774,0.0019929758
2459719.3358642166,0.9996650272869876,0.0019906356
2459719.337253085,0.9975789576931108,0.0019906126
2459719.3386419537,0.9998579466893895,0.0019910682
2459719.340030822,0.9983481047107938,0.0019906582
2459719.3414196903,0.9996735169609876,0.0019914948
2459719.3428085586,0.9977250364103037,0.0019898943
2459719.344197427,1.000558603741944,0.0019909116
2459719.3455862957,0.9978934024731606,0.0019891784
2459719.346975164,1.0011108292396518,0.00199095
2459719.3483640323,1.0005069104507018,0.0019910918
2459719.349752901,0.9995231949164513,0.0019906522
2459719.3511417694,0.9966161284641184,0.0019881492
2459719.3525306378,1.0026177140867405,0.0019919758
2459719.353919506,0.9993968428622297,0.001991176
2459719.355308375,1.001793471996425,0.0019903472
2459719.3566972436,0.9973308274289128,0.00198874
2459719.358086112,1.0022178500895274,0.0019891118
2459719.3594749803,0.9985129248512642,0.0019917123
2459719.3608638486,0.9998242451711111,0.001989782
2459719.3622527174,1.0009084233018883,0.0019893118
2459719.3636415857,0.9971841387267565,0.0019873066
2459719.3650304545,1.0027629531119402,0.001990669
2459719.366419323,0.9987283026297089,0.0019904838
2459719.367808191,0.9979767586801359,0.0019889304
2459719.36919706,0.9996902078671782,0.0019902121
2459719.3705859287,1.001106758425574,0.0019890037
2459719.371974797,1.0008510431471531,0.0019904897
2459719.3733636653,1.0023845696449436,0.001991023
2459719.374752534,0.9987132305452827,0.0019892373
2459719.3761414024,0.9987874217413653,0.0019896147
2459719.377530271,1.002683987179073,0.0019906184
2459719.3789191395,1.0002466481206334,0.0019911812
2459719.3803080083,0.9992379260260097,0.0019901034
2459719.3816968766,0.9962944887826675,0.0019898158
2459719.3830857454,0.99854149454641,0.0019901926
2459719.384474614,1.0024844713192076,0.0019917057
2459719.3858634825,0.9992931030617129,0.0019904603
2459719.3872523513,1.0017276434452247,0.0019924091
2459719.3886412196,1.0026973434371733,0.0019926976
2459719.3900300884,1.002947408066689,0.0019936059
2459719.391418957,0.9990368693755626,0.0019921775
2459719.3928078255,0.9986372058756722,0.0019923693
2459719.3941966943,1.004774249011633,0.0019941623
2459719.3955855626,1.0008629844982304,0.0019933695
2459719.3969744314,1.0018665011521142,0.00199486
2459719.3983633,0.996881955868526,0.0019921926
2459719.3997521685,1.0010839654380244,0.0019962657
2459719.4011410372,0.9993083565785672,0.001994376
2459719.4025299056,1.0007913212299786,0.0019947328
2459719.4039187743,1.000434362384817,0.001994868
2459719.405307643,0.9979288013057886,0.0019936105
2459719.406696512,0.999573944477904,0.0019947325
2459719.4080853807,1.0011784179547312,0.0019965176
2459719.409474249,1.0011187835133246,0.0019950306
2459719.410863118,0.9969542697519572,0.0019947574
2459719.4122519866,0.9996278038109663,0.0019969675
2459719.413640855,0.9981004127146319,0.0019962506
2459719.4150297237,1.0011158848427872,0.0019977435
2459719.4164185924,1.0009832203661932,0.0019988925
2459719.417807461,0.9976706108312997,0.0019968492
2459719.41919633,1.0033635938064076,0.0019986765
2459719.4205851983,0.9976297523343144,0.0019981058
2459719.421974067,1.002048359988468,0.0020009587
2459719.423362936,0.9995023141608902,0.0019975146
2459719.4247518047,1.00221555665285,0.001999211
2459719.4261406735,1.000583205958936,0.001999623
2459719.4275295422,0.9993257918256436,0.001999627
2459719.428918411,0.9997200868929665,0.0020013608
2459719.43030728,1.001185391429865,0.0020008169
2459719.431696148,1.0011075629600676,0.002001495
2459719.433085017,0.9994196155542823,0.002001046
2459719.4344738857,1.002886981334697,0.0020040176
